Customer_ID,Age,Employment_Type,Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Default_Status
468,23,Self Employed,157366,453036,34,15.902347894700883,361,1
469,37,Unemployed,138909,201116,21,17.248953765700687,382,1
470,26,Unemployed,27034,397194,36,18.66350228070786,731,1
471,51,Self Employed,182131,454383,13,14.034858256794138,497,0
472,46,Salaried,123725,314875,25,14.875771196502194,604,1
473,47,Unemployed,163242,160308,38,14.589810598659824,422,1
474,24,Self Employed,119825,27809,24,15.463856912203013,537,1
475,44,Self Employed,62228,230720,33,17.8765018153954,346,0
476,30,Unemployed,33327,446302,26,19.674473461829407,614,0
477,24,Salaried,130924,246306,49,10.209064752347967,634,0
478,66,Salaried,78169,386345,34,14.513153303457004,371,0
479,66,Unemployed,27675,150459,53,12.747996751031735,451,0
480,34,Self Employed,26114,70258,14,14.517870309792258,623,1
481,58,Unemployed,152244,479494,48,15.848396643038594,809,0
482,51,Salaried,58093,118946,19,18.68852039186435,309,1
483,48,Unemployed,140400,272046,49,13.22899772160209,770,1
484,44,Self Employed,48663,455714,37,10.90311608185084,397,0
485,24,Unemployed,150249,411441,24,15.345662793560091,647,0
486,53,Salaried,31500,233490,29,12.307899169568465,675,0
487,22,Salaried,26546,216540,23,17.26453924780798,393,0
488,52,Salaried,130948,371407,37,15.406167378004293,827,0
489,44,Salaried,121492,64183,51,18.203002640441333,577,0
490,24,Salaried,107335,107203,32,16.033425853212897,665,0
491,36,Unemployed,86173,324219,35,15.615530360805153,471,0
492,33,Unemployed,44249,233891,51,12.850265510501593,331,0
493,68,Salaried,168185,299868,42,12.199086804384594,813,0
494,52,Unemployed,56483,85641,51,19.927461946216052,465,0
495,46,Salaried,170481,326401,48,18.703456133730594,677,0
496,50,Salaried,174576,493785,39,13.264915764995628,365,1
497,57,Salaried,139083,212339,16,18.615750793140325,543,1
498,67,Salaried,116582,296936,29,14.09564192628815,812,0
499,42,Self Employed,31494,90826,20,15.477614605973175,636,0
500,25,Salaried,60931,96318,46,18.545045326053188,542,1
501,22,Unemployed,189118,297190,20,18.625046951346448,808,1
502,31,Unemployed,43552,494174,37,14.64283104464439,792,0
503,50,Self Employed,114527,279576,34,12.71906402056672,738,0
504,59,Self Employed,52349,274057,23,10.471082381049898,599,0
505,32,Self Employed,160191,123830,19,11.607994898332583,522,1
506,24,Unemployed,79113,490590,42,15.616836123377505,727,1
507,29,Salaried,103628,382456,26,14.699977376896669,315,0
508,49,Unemployed,111852,345266,19,13.670817252657557,528,1
509,47,Salaried,58424,302479,49,19.77499310274881,558,1
510,39,Self Employed,66823,22014,41,15.760878230018946,595,1
511,50,Unemployed,197246,62802,53,18.450018883970444,329,1
512,60,Salaried,37066,102437,60,16.305940249008508,633,1
513,49,Salaried,80401,45065,14,17.28690329024407,742,1
514,37,Unemployed,158288,442930,27,18.586216904137306,761,0
515,21,Unemployed,56902,275933,60,13.440390933407201,308,0
516,28,Salaried,134467,408937,40,14.31851560214713,711,0
517,40,Salaried,174225,357214,39,11.429065975218421,424,0
518,30,Self Employed,158958,43811,34,11.955110458888296,669,0
519,27,Self Employed,149917,407564,13,12.819873168345994,741,0
520,63,Self Employed,101799,21740,43,10.475206893304588,338,1
521,65,Salaried,46532,11897,48,13.123325229664147,530,0
522,47,Unemployed,118024,321850,32,10.937855781897213,771,0
523,44,Unemployed,102951,306036,30,15.050900706887294,319,0
524,32,Self Employed,190342,52524,51,17.75978109326728,734,0
525,69,Unemployed,30327,189474,43,10.010403124533562,841,0
526,43,Self Employed,90735,471154,15,10.245082378672539,829,1
527,43,Self Employed,32026,381238,38,12.707045498038267,761,1
528,27,Self Employed,144324,297030,21,12.000783793458321,773,1
529,30,Salaried,135840,342082,24,13.387113447922713,621,0
530,25,Self Employed,130028,64442,35,13.06273119916878,513,0
531,31,Self Employed,33865,320245,14,15.062663867255264,616,1
532,25,Salaried,105281,266751,40,15.108646423973711,711,0
533,29,Self Employed,183418,108159,51,18.184310135522153,801,0
534,30,Self Employed,199175,79983,54,18.182111897636062,650,1
535,35,Salaried,56772,244502,47,13.63585533578403,654,0
536,60,Unemployed,32387,70710,22,19.95233771475966,476,1
537,53,Salaried,157916,225924,19,10.272004643208177,812,0
538,45,Self Employed,141848,347442,55,10.8944580319562,357,0
539,47,Salaried,23931,61772,17,13.514454248511477,507,1
540,54,Unemployed,78884,335599,47,15.914459143445878,368,0
541,57,Salaried,198070,123593,20,11.926365042160898,368,1
542,50,Unemployed,131044,183083,15,14.484955444593334,736,0
543,62,Self Employed,30072,366154,13,18.255477270640736,722,1
544,64,Unemployed,192629,278257,28,15.04611345940792,450,1
545,47,Salaried,41074,184797,23,11.170971495398502,645,1
546,46,Self Employed,193214,242675,27,16.64712511409899,693,1
547,27,Unemployed,197789,123774,32,17.333289404097727,842,1
548,49,Self Employed,79353,271826,58,10.175000009271438,841,1
549,31,Self Employed,67093,98265,47,19.49103336299499,823,0
550,43,Self Employed,161976,138957,48,13.355135317449038,708,0
551,39,Unemployed,191628,126208,31,12.386812519584854,472,1
552,24,Unemployed,48012,403235,52,17.439246717100254,824,0
553,48,Unemployed,150683,157154,42,13.556490068212975,820,1
554,54,Self Employed,164063,458780,14,17.95484573285078,752,0
555,66,Salaried,196809,205686,19,16.818823779131883,380,1
556,49,Self Employed,186449,406031,47,18.81299899669225,691,1
557,27,Salaried,141672,58572,33,17.804950184799086,706,0
558,23,Salaried,115176,455098,22,16.436419940157037,592,0
559,39,Self Employed,51002,116846,28,14.777727244961923,590,1
560,60,Unemployed,177454,153308,55,15.9538608910613,502,1
561,26,Unemployed,154140,52777,34,16.096334372947,708,1
562,31,Salaried,155044,138375,28,15.468963722504553,470,0
563,37,Unemployed,179197,86927,25,16.93166021544689,683,1
564,45,Salaried,45188,81878,59,14.386793534467827,582,1
565,31,Self Employed,163066,403197,38,13.98897193892325,420,1
566,39,Salaried,165025,442367,40,12.092066457643933,660,0
567,25,Unemployed,51812,405433,23,13.574302173596156,809,0
568,27,Salaried,151949,90730,54,12.473457838912758,677,0
569,51,Unemployed,78473,381623,44,12.244706501241469,631,0
570,27,Unemployed,25618,374578,26,11.212835844812236,536,0
571,65,Salaried,175237,243646,29,12.128480784484093,534,0
572,68,Unemployed,96489,322020,34,16.760195072019993,351,1
573,22,Unemployed,170391,293248,24,18.532186263409642,424,1
574,47,Salaried,168061,123623,59,10.170313519215968,312,0
575,32,Self Employed,84545,453053,57,10.722736116129909,818,1
576,37,Self Employed,96338,86613,34,16.54828669552254,450,0
577,57,Unemployed,44157,158316,19,17.957679658312294,617,0
578,21,Salaried,54679,203186,19,13.628370415741154,311,0
579,30,Salaried,162745,361566,25,19.4099416482023,330,1
580,32,Salaried,76595,327815,55,18.276461634415703,544,0
581,68,Salaried,87092,414669,39,15.005231272394665,795,1
582,47,Self Employed,82654,353260,16,10.253620667665311,464,0
583,61,Self Employed,120573,478163,21,16.937746601672874,827,0
584,42,Salaried,88374,369495,31,15.645682596044729,700,1
585,40,Unemployed,32410,280835,17,11.328579620220534,785,1
586,27,Self Employed,20904,277131,45,14.610234313126414,393,0
587,24,Self Employed,50788,249618,44,15.313093914055713,694,0
588,23,Self Employed,110718,256656,18,16.1741082710167,720,1
589,43,Unemployed,130817,427685,56,16.211464351510955,652,0
590,37,Self Employed,105183,389874,12,11.061547286929748,787,0
591,48,Unemployed,100968,475276,19,13.593216553364444,797,0
592,30,Self Employed,24208,18959,44,10.61628396936108,674,1
593,30,Self Employed,139787,299074,54,13.981979298038084,536,1
594,32,Salaried,27760,63842,60,18.733427700496396,832,1
595,65,Self Employed,27500,243965,22,16.438307826060317,486,0
596,24,Self Employed,199781,80703,15,13.915271589047968,340,1
597,43,Self Employed,34094,220233,55,19.05487843727858,541,1
598,59,Salaried,80735,38089,56,13.020859552820554,560,1
599,35,Salaried,124335,419681,52,16.51099872053785,502,1
600,40,Salaried,63805,57481,43,10.390000650492542,638,0
601,52,Unemployed,55965,72149,40,10.676265630832223,684,1
602,61,Salaried,33348,289176,56,16.756868035068564,585,1
603,29,Self Employed,57022,23835,38,16.738921049267347,524,1
604,58,Self Employed,148054,215293,18,14.878714770078663,416,1
605,53,Unemployed,191984,108650,17,11.304145986140945,426,0
606,53,Unemployed,69325,61127,59,19.7720294359998,482,1
607,54,Self Employed,48698,248757,31,18.461964689545916,816,0
608,21,Self Employed,162752,144125,21,14.523565006293232,431,1
609,42,Self Employed,122822,468224,38,14.668407917747126,766,0
610,37,Salaried,148530,234054,31,12.71722032402246,805,0
611,36,Unemployed,110154,19730,25,12.295136609966981,762,0
612,56,Self Employed,143416,104077,26,18.968520047644567,706,0
613,52,Self Employed,195332,205588,38,19.65788854339396,605,0
614,35,Unemployed,50915,470955,16,16.035066330812004,787,0
615,47,Self Employed,45036,365220,32,18.877411245880925,759,1
616,41,Salaried,42498,105076,29,12.718850792135878,751,1
617,33,Unemployed,83678,288030,14,12.652041834596856,348,1
618,37,Unemployed,114103,452405,60,18.36312561181305,752,0
619,33,Unemployed,90236,109380,53,11.938559649613111,721,1
620,26,Salaried,140175,107694,41,12.14928599981837,746,1
621,39,Salaried,112654,352837,16,16.46092671942938,307,1
622,62,Unemployed,31661,437705,38,19.56630937544005,537,0
623,46,Self Employed,49822,370003,35,11.525986646566285,829,0
624,50,Salaried,189234,471226,24,12.153754299786563,765,1
625,26,Self Employed,113794,92054,15,11.75987223376477,806,1
626,29,Salaried,188923,147969,46,19.579145652058823,713,0
627,49,Self Employed,180824,223461,58,15.416847952864384,674,0
628,55,Self Employed,59748,194987,45,12.289142341562858,776,1
629,24,Salaried,44533,491986,35,19.30356972607357,345,0
630,56,Salaried,52706,84667,27,14.273365682274475,408,0
631,28,Salaried,66614,66663,12,18.21773604283907,466,1
632,56,Self Employed,128417,196648,23,13.395528280378421,372,0
633,65,Self Employed,188412,222639,14,13.500909359420248,511,0
634,35,Salaried,147188,358403,38,19.958554094486907,307,1
635,45,Unemployed,153512,277191,46,11.667042818633732,751,1
636,63,Unemployed,83229,308275,58,11.407601385862707,556,1
637,44,Unemployed,51941,366476,31,17.3621899273881,509,0
638,54,Salaried,31008,137800,26,17.892729848729623,454,1
639,51,Salaried,75517,77330,35,19.53670828265327,848,1
640,37,Self Employed,183966,135083,40,14.677672416582947,639,0
641,31,Unemployed,50777,29305,23,13.585704883936359,785,0
642,29,Self Employed,108133,381451,45,17.689210822615536,726,0
643,43,Unemployed,101392,378342,33,10.922431760755387,557,1
644,25,Self Employed,134970,222585,22,14.620748004354027,676,1
645,40,Self Employed,73398,19357,31,16.730885173287238,685,1
646,53,Unemployed,62688,82333,33,14.558925382164867,462,0
647,58,Unemployed,45766,425798,13,19.61483617583511,390,1
648,48,Salaried,56441,159645,42,12.920451284331548,744,1
649,29,Salaried,124820,380223,60,15.724152421130206,647,0
650,23,Salaried,56397,371069,60,16.358795117450377,369,0
651,61,Salaried,94618,147542,35,17.17296135335701,326,0
652,25,Unemployed,26660,416430,47,12.920298870402544,524,0
653,66,Salaried,145982,20013,35,14.470108431528315,827,0
654,69,Self Employed,126578,464828,22,17.966127194316464,753,0
655,21,Self Employed,25917,472307,18,13.026775958750177,373,1
656,48,Salaried,78599,381439,33,10.181006270086522,748,0
657,42,Salaried,34162,65276,23,16.949611646688382,471,0
658,27,Self Employed,38821,498640,40,16.001957191060512,433,1
659,51,Self Employed,89112,432866,47,11.76894452852403,510,1
660,31,Salaried,151311,362632,44,17.072731212964907,649,1
661,40,Self Employed,109047,56008,19,15.388322597436193,387,0
662,69,Self Employed,125034,298300,20,10.549666010861792,361,0
663,59,Salaried,198965,462561,16,19.636572088622195,677,1
664,42,Self Employed,154654,11192,43,18.716621578840194,590,1
665,44,Self Employed,32215,392134,26,17.709963614255603,816,1
666,37,Unemployed,41800,159841,34,19.228406636857713,476,1
667,36,Salaried,185181,476792,52,12.449828520459866,662,0
668,28,Unemployed,156636,303916,28,11.23046607673537,387,1
669,51,Salaried,97988,279076,40,12.807745556784797,664,1
670,35,Self Employed,70517,236365,47,17.256879723215512,438,0
671,54,Unemployed,91060,354537,17,18.003408051739704,783,1
672,37,Unemployed,184043,289198,47,16.340908611176022,483,1
673,32,Self Employed,82369,306168,24,17.862254473187917,520,1
674,58,Self Employed,146964,493612,16,14.468110539922098,466,0
675,46,Salaried,66027,92764,20,19.476736659219625,732,0
676,69,Salaried,160624,136215,36,16.743903662649526,833,1
677,21,Salaried,95601,365762,38,18.151281120803326,518,1
678,61,Self Employed,174643,83920,38,15.62142573745373,338,0
679,57,Self Employed,114527,24386,22,18.38921972891533,471,0
680,61,Unemployed,166524,316452,24,11.828543437815002,324,0
681,67,Salaried,40417,441226,46,18.82074166953006,674,0
682,39,Unemployed,52135,263647,47,19.64012786386347,758,0
683,67,Self Employed,50481,379550,21,19.53760174665613,343,1
684,30,Self Employed,157808,361856,49,19.885686788917297,664,1
685,60,Salaried,156336,365499,21,16.1810437811424,450,1
686,25,Self Employed,74951,29595,45,18.354847306899785,343,0
687,36,Salaried,27234,152742,34,12.124203492895873,525,0
688,24,Unemployed,142911,35394,48,14.058931307307942,478,1
689,35,Salaried,102884,496304,41,19.139941048801152,729,0
690,30,Unemployed,162411,71402,39,13.65370496012109,841,1
691,59,Salaried,77404,57331,19,19.871662661998894,333,0
692,68,Self Employed,91376,170241,37,19.592790641939292,719,1
693,41,Self Employed,140677,74610,26,19.94155219040087,488,1
694,53,Salaried,98395,489318,45,11.031996687274498,467,0
695,56,Self Employed,102836,439873,58,17.21611152012752,341,0
696,52,Self Employed,142691,360537,49,11.203406994842256,477,1
697,56,Self Employed,101931,215250,13,14.584580053817465,840,1
698,22,Unemployed,58784,358833,55,11.343161590601209,785,1
699,68,Unemployed,67083,313388,21,16.476677942542082,579,1
700,65,Self Employed,115002,263203,58,19.403246733088828,516,1
701,51,Unemployed,123445,316952,15,11.180673097225334,462,1
702,37,Unemployed,85855,435333,29,15.69996249945554,746,0
703,36,Self Employed,50184,213838,40,16.54110900938529,350,1
704,62,Unemployed,176245,391465,36,10.229104295303413,599,1
705,69,Salaried,196426,293118,16,18.167745828013345,514,1
706,45,Unemployed,62680,78708,34,16.8375946748526,540,1
707,28,Self Employed,182153,187062,12,13.726515609459966,795,1
708,52,Unemployed,199027,31156,24,11.954190774974341,392,1
709,46,Unemployed,71573,294863,56,14.386680825998019,379,1
710,40,Self Employed,96901,361839,54,17.40655893895602,428,0
711,42,Self Employed,53017,151747,23,19.18003203443792,747,1
712,37,Self Employed,126972,311601,59,18.435191270685163,753,1
713,32,Self Employed,133268,24937,27,10.675434818419326,822,0
714,41,Unemployed,134213,154317,36,10.41911405953866,351,0
715,46,Self Employed,100248,484331,38,16.471576207631827,409,0
716,69,Salaried,65814,322747,33,12.052604154145497,510,1
717,52,Self Employed,79160,486041,26,14.160981993037755,745,1
718,63,Unemployed,148451,269581,16,12.032483630232662,844,1
719,50,Unemployed,178772,122336,58,12.767702754425072,560,1
720,67,Salaried,184262,96886,35,10.000568838873292,820,1
721,29,Unemployed,84863,221895,27,10.952528395150427,312,1
722,39,Salaried,32281,441269,48,12.21713201535124,322,1
723,34,Salaried,145991,400493,14,15.820928631908075,814,0
724,46,Self Employed,29332,377598,37,10.302323934567623,721,0
725,33,Salaried,73473,468077,21,19.895029592614755,685,0
726,59,Self Employed,165970,302030,47,13.697039341846846,479,0
727,55,Salaried,98284,273689,15,11.215728883293423,306,0
728,66,Self Employed,146062,88644,57,19.062629509639528,495,1
729,68,Salaried,29664,294308,25,12.675233062024322,820,1
730,34,Self Employed,178269,432759,13,10.074917049957488,411,0
731,46,Self Employed,140071,403714,35,13.197956806723232,592,0
732,66,Salaried,192316,476788,53,11.627181140951501,454,0
733,64,Salaried,44451,451148,15,19.205825260029982,336,0
734,69,Salaried,57553,124737,23,11.787627303759411,847,0
735,59,Self Employed,155558,93003,24,17.157870635084855,756,0
736,21,Unemployed,102468,179531,24,18.404932557562972,727,1
737,40,Self Employed,102179,211825,21,18.287811906700576,609,0
738,23,Self Employed,20690,402006,23,14.634493458959094,760,1
739,42,Self Employed,25338,341562,14,11.029426502400518,583,0
740,29,Unemployed,160601,436108,38,11.631276540100234,719,0
741,26,Salaried,78668,123534,24,10.64066954176219,578,1
742,32,Self Employed,160262,449601,52,14.262482463291846,332,0
743,57,Self Employed,185339,238761,13,12.010024536069611,743,0
744,37,Self Employed,77984,36537,17,13.265802913486649,308,0
745,56,Salaried,158144,474554,14,10.749107975770965,839,1
746,46,Unemployed,104402,180350,45,15.8552432303809,519,0
747,64,Self Employed,135596,210206,28,17.054601033427694,606,0
748,40,Self Employed,185901,264891,17,12.224741835414939,627,1
749,39,Unemployed,166146,156531,26,13.491022690186696,347,1
750,48,Salaried,40428,341299,17,16.821132262655595,511,1
751,68,Salaried,136756,330800,28,14.12391622947518,707,0
752,32,Self Employed,37321,487474,42,13.103909242925209,393,1
753,66,Salaried,32259,120203,37,19.655254693200817,654,1
754,59,Self Employed,81198,34118,40,16.499106029068717,761,0
755,55,Salaried,195252,186607,50,14.528383276506975,584,0
756,32,Self Employed,94703,323030,30,19.274684867717284,449,0
757,39,Salaried,106613,230398,44,16.00729002717123,597,1
